lagoslakeid,HU4,lon,lat,random25_holdout,random75_holdout,hu4_ag50_holdout,hu4_strat75_holdout,hu4_random50_holdout,cluster_strat75_holdout,cluster_random50_holdout,tp,tn,chal,secchi,maxdepth_m,IWS_lk_ratio,iws_nlcd2006_for,lake_sdf,lakeconn_v2_1,lakeconn_v2_2,iws_sdf,iws_streamdensity_streams_density_mperha,elevation_m,wlconnections_allwetlands_shoreline%,roaddensity_mperha,baseflow_mean,runoff_mean,totalNdep_19902010_diff,hu4_nlcd2006_agr,totalNdep_1990_mean,prism_ppt_mean,prism_tmean_mean
89903,25,-92.964065,45.161176,0,1,0,1,1,0,0,NA,NA,8.4,NA,NA,19.33406363,16.12,1.328636491,0,1,1.817848496,7.2166,277.7390137,3.3572537,39.0929,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
89906,25,-93.063699,47.521597,0,0,0,1,1,1,0,NA,NA,NA,0.61,9.1,30.16984224,37.13,1.240538671,0,1,1.829567157,0.264,437.3760071,1.3996514,6.9845,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
89912,25,-93.30254,47.099738,0,1,0,1,1,1,0,NA,NA,NA,1.22,NA,166.7857543,36.24,1.177796032,1,0,2.047540982,3.7072,384.5979919,1.0068381,5.992,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
89925,25,-93.582503,47.071759,1,0,0,1,1,0,1,NA,NA,NA,1.37,NA,28.58319735,55.39,1.218700378,0,0,1.995497704,0.0089,405.9400024,1.4128505,11.5576,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
89939,25,-94.769889,46.914512,0,0,0,1,1,1,0,NA,NA,4,1.52,1.8,6.487511219,51.15,1.212142676,1,0,1.934699108,1.495,424.8569946,3.0562726,20.8707,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
89940,25,-94.305618,45.436357,1,1,0,1,1,1,0,NA,NA,NA,0.15,NA,15.81453324,22.28,1.081054014,1,0,1.804858448,7.0099,335.7510071,2.0531757,16.3406,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
89946,25,-94.915702,47.023929,0,1,0,1,1,1,0,NA,NA,1,4.88,6.7056,1.648309636,91.97,1.68754036,0,1,3.285722528,1.5746,439.1860046,5.0350719,34.9945,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
89950,25,-95.046002,45.952734,0,0,0,1,1,1,0,NA,NA,4,2.9,41.992,52.19197133,14.21,1.183004698,0,1,1.941495628,8.5412,404.0539856,2.8275233,13.2315,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
89978,53,-93.399633,44.70947,1,1,1,1,0,0,1,NA,NA,16,1.3,NA,31.36379563,18.1,2.11161212,0,0,1.83759109,0,269.7470703,1.9222026,74.0272,43.8293,3.3408,-1.2276,77.686,4.9226,712.4655,6.8874
89980,53,-95.264516,45.322898,0,1,1,1,0,1,1,NA,NA,NA,3.2,NA,2.252214502,17.56,1.980296316,0,0,3.131380543,0,376.0090027,6.1525626,59.5078,43.8293,3.3408,-1.2276,77.686,4.9226,712.4655,6.8874
89989,29,-92.902741,45.077564,0,1,0,1,0,1,1,NA,NA,37,0.762,NA,10.42250973,49.3,2.020600208,0,0,2.266046313,0,290.5639954,2.8165638,26.924,57.5044,9.7548,0.6565,24.4435,5.4375,792.9928,5.6925
90015,55,-93.087776,44.685433,0,0,1,1,0,1,0,NA,4570,9.7,2.4,2.7,188.1524848,3.46,1.742895038,1,0,1.871998214,4.1579,267.0470886,2.0477312,46.2645,58.3755,7.2626,0.8365,52.1727,6.2456,850.4951,7.0914
90055,33,-89.753244,45.768506,0,0,1,1,1,1,1,5,NA,NA,3,10.3,5.089727822,85.1,1.37409518,0,0,1.973763082,0,478.8560791,1.4323296,0,60.1956,10.4069,1.0204,34.0717,5.7496,839.2688,6.4686
90099,56,-93.551243,41.439563,1,1,1,0,1,0,1,11,278,NA,1.56,5.8,2.195597847,2.14,2.68142365,0,0,3.625926058,0,239.5921326,2.2687817,0,40.0772,5.7013,-0.6392,78.4802,6.1243,867.1776,8.9783
90123,36,-86.408823,41.298466,0,1,1,1,0,1,0,33,634,NA,1.17,3.6,3.637737902,37.92,2.550024315,0,1,2.79958842,0.1137,233.9395599,NA,99.1476,41.8593,10.6447,2.3135,60.7762,7.521,954.6295,9.7527
90215,54,-96.156803,46.13587,0,1,1,1,0,0,0,NA,NA,56.8,0.61,2.6,7.096073252,0.47,2.644786174,1,0,3.214441407,3.9998,330.8599854,13.389499,12.8499,40.7452,2.8033,-1.4867,61.3385,2.6835,606.6129,4.5836
90239,54,-95.789734,46.96955,0,1,1,0,0,1,0,NA,NA,8,2.44,12.5,5.593412866,52.68,2.714234319,0,1,3.301031399,1.3072,438.8216553,12.3301236,23.2855,40.7452,2.8033,-1.4867,61.3385,2.6835,606.6129,4.5836
90245,54,-96.101679,46.783677,1,1,1,1,0,0,1,NA,NA,2,2.59,6.096,2.694789844,25.07,1.52653674,0,0,2.581048235,0,412.8299866,2.6856476,4.9292,40.7452,2.8033,-1.4867,61.3385,2.6835,606.6129,4.5836
90255,26,-92.942728,47.578719,0,1,0,1,0,1,0,NA,NA,NA,2.74,7.6,14.36972756,69.42,1.412904655,0,1,1.754072136,5.7006,427.5739746,2.2180418,29.1721,50.3816,8.0284,0.0173,2.5958,2.9159,689.373,3.4596
90311,65,-94.324446,38.880365,0,0,1,1,0,0,0,66,900,11,0.5,9.2,11.3577744,28.16,1.834401616,1,0,1.695756233,7.0954,297.28479,NA,24.5383,25.6707,10.0378,1.5723,48.1129,6.0776,1123.9496,13.0604
90332,65,-94.429096,38.07828,0,1,1,1,0,1,0,46,590,12.6,1.6,12.9,14.74513383,11.25,2.19641872,1,0,2.032318423,15.0132,261.0280151,4.7769194,10.7962,25.6707,10.0378,1.5723,48.1129,6.0776,1123.9496,13.0604
90402,8,-70.796539,44.243522,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,65.94282285,85.81,1.198851727,0,1,1.612617061,15.3724,175.7679901,1.5627105,18.3754,53.7978,25.0599,2.2899,4.7385,5.1076,1215.8701,7.2854
90416,9,-71.949051,43.15772,1,1,0,1,0,1,0,3,NA,NA,NA,7,5.849121243,87.03,1.656086711,1,0,2.013341501,4.031,301.598999,NA,18.6199,52.6247,22.591,2.6093,4.7739,5.3417,1209.175,7.6787
90448,11,-73.292729,41.811297,0,0,0,0,0,0,1,15,NA,1.3,5,7.3,6.023322492,91.16,1.123462063,0,0,1.803579747,0,359.7409973,1.0239434,55.6872,49.7178,25.1198,3.4168,8.3497,6.5764,1247.0477,9.3886
90467,12,-73.753036,41.846802,0,1,0,0,1,0,0,NA,NA,6.2,2.8,NA,13.93702572,47.65,1.720953234,1,0,1.90999446,3.0209,92.14299774,2.6432226,41.006,46.7442,23.6167,3.7694,16.4373,6.8876,1174.4487,7.5265
90559,28,-92.574986,47.490406,0,1,0,1,0,1,0,NA,NA,32,1,1,14.26944508,24.94,1.820940184,1,0,2.574695094,3.6192,428.4700012,5.45754,46.6047,52.2612,12.1407,0.8774,3.9893,4.2312,781.2754,4.0389
90768,5,-74.114356,44.516821,0,1,0,0,1,0,0,NA,NA,NA,NA,27.7,2.891559694,84.51,3.121588684,0,1,4.035750015,7.073,508.6590271,13.7259368,23.2728,51.6708,23.3406,3.1656,13.9882,6.282,1101.0326,6.1525
90847,38,-87.182873,39.003518,0,0,1,0,0,0,1,19,474,NA,2.32,6.1,2.035616631,74.28,3.245409842,0,0,3.995194856,0,144.6690063,5.9817831,0,28.1029,12.4971,2.3424,68.0335,6.9867,1077.9943,11.5106
90876,25,-93.218683,47.52199,0,1,0,1,1,1,1,NA,NA,NA,3.2,NA,8.19705262,44.88,1.133355091,0,0,1.83630553,0,413.2739868,NA,0,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
90878,25,-92.977427,45.122286,1,1,0,1,1,1,0,NA,NA,6.6,1.4,NA,59.91949118,18.54,1.369879573,1,0,1.5958823,3.9714,281.0639954,1.3493206,44.8516,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
90886,25,-93.880284,47.122667,0,1,0,1,1,1,0,13,722,NA,5.05,13.4,19.75401234,81.3,1.275291311,0,1,1.946421214,2.3361,402.2290039,2.654917,11.2238,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
90901,25,-94.876398,46.967962,0,1,0,1,1,1,0,NA,NA,2,2.44,3.048,1.459401158,44.77,1.614018792,0,1,3.341497653,3.6566,435.5319824,6.1265097,48.4221,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
90908,25,-95.445833,46.926304,1,1,0,0,1,1,0,NA,NA,NA,1.22,NA,17.75343568,69.14,1.808568694,1,0,2.416355156,1.7323,469.9133301,4.2116994,18.0851,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
90919,25,-94.82275,45.875692,0,0,0,1,1,1,0,NA,NA,16,1.07,3.237,4.053915061,10.81,1.39851413,0,1,2.277463072,2.7419,400.084259,3.6470638,5.0723,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
90920,25,-94.89988,45.223837,0,1,0,0,1,1,1,NA,NA,NA,0.38,NA,3.167187054,14.65,1.587795004,0,0,2.683301527,0.0041,352.53302,3.5926622,31.5345,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
90941,25,-93.790952,45.167235,0,1,0,1,1,0,1,NA,NA,7.07,1.7,2.6,2.318879988,7.28,2.300178332,0,0,2.903784284,0,296.6719971,6.5461019,49.9185,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
90950,53,-96.241944,44.536777,0,1,1,1,0,0,0,NA,NA,4.26,2,2.1,4.090879679,0.15,1.149411223,1,0,2.061744264,6.4703,474.4960022,NA,25.94,43.8293,3.3408,-1.2276,77.686,4.9226,712.4655,6.8874
90961,53,-95.761886,46.153479,1,1,1,0,0,1,0,NA,NA,NA,2.1,NA,17.17695043,12.73,2.302711724,1,0,3.106621555,3.963,381.0299988,8.9218905,21.6314,43.8293,3.3408,-1.2276,77.686,4.9226,712.4655,6.8874
90970,53,-95.14664,45.392162,0,1,1,1,0,1,0,NA,NA,NA,2.9,NA,108.3615191,17.07,1.397387047,0,1,2.013271162,3.8528,376.6279907,1.942802,12.8281,43.8293,3.3408,-1.2276,77.686,4.9226,712.4655,6.8874
90975,53,-93.480724,44.508406,1,1,1,1,0,1,0,NA,NA,331,0.3,NA,6.956033652,13.26,1.13556081,1,0,1.823466901,4.3898,315.5429993,2.0548264,23.6395,43.8293,3.3408,-1.2276,77.686,4.9226,712.4655,6.8874
91226,54,-95.462012,47.238383,0,0,1,0,0,1,1,NA,NA,3,3.1,5.628,8.442642365,95.8,1.711138475,0,0,2.617588097,0,546.4753418,3.3035834,14.6379,40.7452,2.8033,-1.4867,61.3385,2.6835,606.6129,4.5836
91277,26,-92.13261,47.840597,0,1,0,1,0,1,1,NA,NA,NA,1.98,NA,3.683108278,90.46,2.187153664,0,0,2.877959149,0.0468,457.1399841,NA,26.536,50.3816,8.0284,0.0173,2.5958,2.9159,689.373,3.4596
91280,26,-93.533069,47.613904,0,1,0,1,0,0,1,NA,NA,3,6.75,NA,3.316937872,69.39,1.642432477,0,0,2.499098856,0,411.7749939,2.9755265,3.0111,50.3816,8.0284,0.0173,2.5958,2.9159,689.373,3.4596
91286,26,-91.613141,48.005027,0,0,0,1,0,1,0,NA,NA,NA,3.2,15.5448,8.133478041,41.92,1.677527605,1,0,2.480493734,6.1474,399.5369873,5.0319557,0,50.3816,8.0284,0.0173,2.5958,2.9159,689.373,3.4596
91435,7,-72.231212,42.343267,0,1,0,0,0,0,0,NA,NA,NA,NA,2.3,497.4159341,77.01,2.689997143,1,0,1.975760152,12.7944,147.7723389,2.0393732,20.677,47.925,24.1792,3.0082,6.5853,5.8813,1205.8622,6.8017
91480,12,-74.256968,43.827967,0,1,0,1,1,1,1,NA,NA,NA,NA,NA,6.003116559,50.54,1.716904945,0,0,2.012635189,0,500.9201355,1.5930781,0,46.7442,23.6167,3.7694,16.4373,6.8876,1174.4487,7.5265
91505,12,-74.530766,42.596463,1,1,0,0,1,0,1,NA,NA,9.1,1.9,4,3.712032475,93.81,1.199542933,0,0,1.955477143,0,626.1870117,1.5248209,33.59,46.7442,23.6167,3.7694,16.4373,6.8876,1174.4487,7.5265
91564,28,-90.63882,47.980055,1,1,0,1,0,1,0,NA,NA,NA,2.59,12.2,22.46343382,52.11,1.79218455,0,1,2.055399261,7.096,580.7509766,2.773652,0,52.2612,12.1407,0.8774,3.9893,4.2312,781.2754,4.0389
91663,30,-84.946847,44.836062,0,1,0,1,1,0,1,9,NA,2.5,3.5052,NA,26.74675412,77.63,1.233431186,0,0,1.879185861,0,371.4119873,NA,30.3225,78.8347,14.6386,2.1423,13.1324,5.7622,848.3564,6.8413
91675,40,-83.908648,42.532939,0,1,1,0,1,1,0,NA,NA,NA,4.2672,NA,7.434798806,54.05,1.617710089,1,0,2.405873376,1.0559,285.6891785,3.2574736,24.0174,50.1246,9.0451,1.8669,47.4295,5.7532,815.286,8.041
91688,39,-83.46857,42.557303,0,1,0,1,1,1,1,NA,NA,NA,2.8956,NA,7.388838811,6.87,1.322394109,0,0,2.113441666,0,278.7689209,1.1173956,84.6628,47.9466,8.3231,1.9534,29.3267,5.8887,833.5374,9.0081
91705,41,-84.380902,42.055195,0,1,1,1,1,1,0,NA,NA,NA,2.1336,NA,26.32256151,22.8,3.561993768,0,1,3.210781514,9.1956,311.769989,NA,25.3642,31.5966,10.1656,2.8926,74.5622,7.0108,924.1812,9.9303
91890,25,-93.608632,47.514067,0,1,0,1,1,0,1,NA,NA,NA,4.27,NA,5.982447897,93.69,1.330147934,0,0,1.876318643,0,418.7749939,1.4512202,0.7744,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
91905,25,-94.05614,45.357402,0,1,0,0,1,1,0,NA,NA,1.6,3.81,20.4,11.49370412,33.05,1.615660277,0,1,2.055494039,1.023,303.0910034,2.8612802,22.1569,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
91908,25,-94.367642,46.575104,1,0,0,1,1,1,1,NA,NA,6,3.96,7.62,1.532934388,22.38,1.301423319,0,0,2.770960871,0.0217,382.3970032,4.3969912,30.8148,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
91915,25,-93.697379,45.011193,0,0,0,1,1,0,0,NA,1696,20.4,1,5.5,38.26302865,8.45,1.069953914,1,0,1.520008877,2.7379,288.0849915,1.0551269,28.6143,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
91948,25,-92.969638,44.887681,0,1,0,1,1,1,1,NA,NA,29,2.7,NA,2.160426661,33.5,1.50888748,0,0,2.445121695,0,303.3500061,2.1944232,21.164,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
91950,25,-93.672888,44.855287,0,0,0,0,1,1,1,NA,NA,29,1.35,10,0.932312427,35.62,1.220335741,0,0,3.171445795,0,291.151001,NA,20.7254,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
91972,53,-96.074849,44.794057,1,1,1,1,0,1,1,NA,NA,NA,0.15,NA,15.43698412,0.27,1.517258304,0,0,2.124139292,0.0124,327.8639832,2.3578554,17.2027,43.8293,3.3408,-1.2276,77.686,4.9226,712.4655,6.8874
91976,53,-95.73186,46.081027,0,0,1,0,0,1,0,NA,NA,7,NA,NA,0.789901017,51.95,1.574429693,0,1,3.758449188,2.9908,369.3139954,4.0572318,13.0727,43.8293,3.3408,-1.2276,77.686,4.9226,712.4655,6.8874
91980,53,-93.599785,44.793961,0,1,1,1,0,0,1,NA,NA,2.1,2.4,13.1064,13.56214417,2.6,1.225434254,0,0,1.630225395,0,221.0420685,1.0040663,88.4344,43.8293,3.3408,-1.2276,77.686,4.9226,712.4655,6.8874
92022,29,-92.793762,45.413375,0,1,0,0,0,1,0,NA,NA,118,0.4,7,11.36765095,19.02,1.487303776,1,0,2.006977148,6.1983,280.7390137,4.2380843,17.4332,57.5044,9.7548,0.6565,24.4435,5.4375,792.9928,5.6925
92026,29,-92.896376,45.096549,1,1,0,0,0,1,1,NA,NA,21,1.4,NA,14.2652119,30.56,2.532943544,0,0,2.100022647,0,287.1640015,2.6881822,39.0508,57.5044,9.7548,0.6565,24.4435,5.4375,792.9928,5.6925
92100,57,-93.441831,43.566121,1,1,1,1,1,1,0,NA,NA,144,0.2,NA,5.931548425,2.29,1.381928692,0,1,2.320179093,6.7764,382.7399902,5.8107797,18.25,39.1048,7.7396,0.9758,77.1339,7.2923,913.1328,9.1413
92246,54,-95.503742,46.179664,0,1,1,1,0,0,1,NA,NA,NA,1.98,NA,12.8383829,23.87,1.226593898,0,0,1.754797579,0,468.25,0.9211456,0,40.7452,2.8033,-1.4867,61.3385,2.6835,606.6129,4.5836
92251,54,-96.046236,45.718154,0,1,1,1,0,0,1,NA,NA,51.7,NA,NA,2.147003584,0,1.637063318,0,0,2.77201251,0,334.7893066,NA,12.326,40.7452,2.8033,-1.4867,61.3385,2.6835,606.6129,4.5836
92269,26,-94.259365,47.749107,0,0,0,1,0,1,0,NA,895,4,2.5,4.2672,22.70776144,55,1.787535325,0,1,1.988800906,5.3514,416.0059509,5.9410721,9.0705,50.3816,8.0284,0.0173,2.5958,2.9159,689.373,3.4596
92270,26,-92.782019,48.527697,0,1,0,1,0,1,1,NA,520,6,3.75,8.02,2.61718439,84.77,1.537600771,0,0,2.723052702,0.1582,351.4380188,1.9248299,0,50.3816,8.0284,0.0173,2.5958,2.9159,689.373,3.4596
92296,26,-93.999391,47.654576,1,1,0,0,0,0,0,NA,NA,NA,1.68,7.62,37.22697067,39.65,1.166530267,1,0,1.957846813,1.0059,406.0240784,1.8510276,9.6925,50.3816,8.0284,0.0173,2.5958,2.9159,689.373,3.4596
92396,4,-69.773566,45.08663,0,1,0,1,0,1,1,NA,NA,NA,NA,1.1,12.80846121,76.94,1.296422275,0,0,2.022725214,0.0264,423.2080078,1.2294771,9.6713,47.7583,25.2737,2.4415,3.9567,4.5334,1146.4893,5.0186
92431,7,-73.117831,42.182182,0,1,0,1,0,1,0,22,NA,10.8,1.6,9.9,24.45449766,76.64,1.922929547,1,0,2.041222688,6.0412,440.3349915,NA,25.0222,47.925,24.1792,3.0082,6.5853,5.8813,1205.8622,6.8017
92523,12,-74.079156,42.624913,1,1,0,1,1,1,0,NA,600,2.1,2.4,3.3,9.171939817,47.74,1.371248564,1,0,2.254737611,11.4485,362.5376892,NA,43.2621,46.7442,23.6167,3.7694,16.4373,6.8876,1174.4487,7.5265
92525,12,-74.338754,43.680816,1,1,0,1,1,1,0,NA,600,NA,15,16,14.89432558,85.3,7.447520027,0,1,4.164655985,11.3203,503.2530212,114.8554592,5.3752,46.7442,23.6167,3.7694,16.4373,6.8876,1174.4487,7.5265
92561,16,-74.740138,41.625728,1,0,0,0,1,1,0,100,NA,16,1.7,10.3,7.807422782,71.28,1.14424369,1,0,1.99698312,7.9154,405.2348633,NA,53.3543,52.1144,22.7675,2.4692,16.4146,6.5568,1185.8311,10.4801
92607,28,-90.431708,47.901273,0,1,0,1,0,1,0,NA,NA,NA,5.18,19.8,3.347832839,88.12,1.563808219,0,1,2.838524451,0.8132,571.3649902,4.8828917,0.484,52.2612,12.1407,0.8774,3.9893,4.2312,781.2754,4.0389
92707,30,-85.949314,44.895725,0,0,0,0,1,1,0,5,NA,1,4.8768,NA,8.548737032,58.47,1.951210686,1,0,1.995712939,1.8354,180.9511871,3.3522788,48.4252,78.8347,14.6386,2.1423,13.1324,5.7622,848.3564,6.8413
92796,17,-75.90774,43.258277,1,1,1,1,1,1,0,NA,900,3.7,1.85,6.6,17.15158269,59.59,1.271828334,1,0,1.688372995,3.9125,141.8300018,NA,17.9651,54.5482,19.1525,4.6612,36.2862,8.6725,1037.0718,8.1667
92799,5,-74.850349,43.785204,0,1,0,1,1,1,0,2.37,NA,3.265,NA,15.2,14.10748137,58.14,1.55245389,0,1,1.819664652,5.7615,535.5690308,NA,9.0475,51.6708,23.3406,3.1656,13.9882,6.282,1101.0326,6.1525
92839,22,-79.383022,42.345664,0,1,0,1,1,1,0,NA,500,25.1,0.9,7.9,42.35506124,61.41,1.755060597,0,1,2.361122287,10.0249,401.5770264,4.6280999,20.4001,40.0114,23.8237,4.2,18.0711,7.9595,1139.8953,8.2894
92972,25,-94.934059,45.864098,1,1,0,1,1,1,0,NA,NA,18.82,1.68,5.998,23.40894256,20.04,1.583218772,0,1,1.880045388,8.9272,379.6729736,3.8627566,15.7457,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
92974,25,-93.634382,46.748171,0,1,0,1,1,1,0,NA,NA,NA,1.83,NA,72.92812078,40.49,1.215526497,0,1,2.468947879,4.5919,372.3476257,1.9383124,6.1807,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
92980,25,-93.86479,46.197227,1,1,0,1,1,0,1,NA,NA,NA,1.07,NA,7.604174346,39.17,1.265596211,0,0,2.094751603,0.0091,385.7550049,3.6568682,9.6634,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
92987,25,-94.207573,46.61383,0,1,0,0,1,1,1,NA,NA,1,1.52,1.83,3.622982596,47.21,1.378172832,0,0,2.353157529,0,366.8809814,2.9085694,60.5664,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
92988,25,-94.567758,47.243089,0,1,0,1,1,0,0,NA,NA,2.39,3.2,22,0.563958677,59.4,1.064477629,0,1,3.080519558,0.0215,395.2550049,5.633294,9.1062,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
92997,25,-93.762432,47.128225,1,1,0,1,1,1,0,NA,NA,NA,3.66,NA,12.03543422,78.27,1.1163997,0,1,2.005940926,1.0101,423.6439819,2.6271065,0,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
93010,25,-93.287226,47.107889,0,1,0,0,1,0,0,NA,NA,NA,0.61,NA,9.746262939,44.32,1.141988819,1,0,2.037957318,2.9814,384.5979919,2.3408346,18.2215,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
93011,25,-95.131362,45.865001,0,1,0,1,1,1,0,NA,NA,19,0.91,2.44,10.70577769,10.03,2.03707619,0,1,2.359049148,6.6836,404.0489807,3.5016296,54.955,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
93012,25,-94.134778,46.708996,1,1,0,1,1,0,1,NA,NA,2.5,4.27,23.2,1.024232131,65.92,1.917385256,0,0,3.753010948,0,375.098999,5.8426693,71.8012,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
93020,25,-93.207096,45.637249,0,1,0,1,1,1,0,NA,NA,NA,1.98,4.2672,5.998585834,10.6,2.497231391,1,0,2.939692879,2.9059,278.0960083,6.2943415,37.6151,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
93022,25,-95.406432,45.945373,1,1,0,1,1,1,0,NA,NA,3,3.96,NA,5.382308578,6.22,1.176145323,0,1,2.244155806,9.3611,415.3470154,2.6153135,25.1933,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
93023,25,-95.031036,45.834503,0,1,0,0,1,1,0,NA,NA,22.03,1.37,3.999,100.1893706,6.7,1.584739905,0,1,1.897737887,9.9174,379.6760254,4.1113177,13.4873,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
93028,25,-93.320505,47.430186,1,0,0,1,1,1,1,NA,498,3.89,2.63,NA,4.271090457,68.84,1.693738881,0,0,2.277606097,0.0072,396.8269958,4.8148582,18.4808,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
93037,25,-93.538381,47.142125,1,1,0,1,1,0,1,NA,860,7.41,1.8,NA,13.88686953,60.5,1.437528687,0,0,1.903469054,0.0592,391.9150085,3.2583229,7.05,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
93043,25,-93.759889,45.230572,0,1,0,1,1,1,1,NA,NA,58.5,0.5,4.2,1.358871488,8.77,3.887544053,0,0,6.778274233,0.3907,289.3619995,51.3344979,19.5747,58.4376,5.8295,-0.112,34.0315,4.3656,713.9688,5.4364
93070,53,-96.110243,44.367651,1,0,1,1,0,1,1,NA,NA,NA,0.46,NA,1.201313274,2.3,1.250457741,0,0,2.819023253,0,499.449707,3.5661058,12.5183,43.8293,3.3408,-1.2276,77.686,4.9226,712.4655,6.8874
93074,53,-93.387587,44.879602,0,0,1,1,0,1,1,NA,NA,NA,1.14,NA,8.607650253,48.44,1.541464277,0,0,2.011891196,0,267.0540771,NA,77.8008,43.8293,3.3408,-1.2276,77.686,4.9226,712.4655,6.8874
93208,60,-92.477425,40.034462,1,1,1,0,1,0,1,22,520,4.7,1.4,9.2,7.541715945,12.06,1.780910862,0,0,2.030331011,0,272.4799805,2.0786619,60.566,14.181,8.397,-0.3901,65.4091,5.782,1014.5344,11.8677
93302,54,-95.883624,46.839974,0,0,1,1,0,0,0,NA,NA,8,2.7,4.572,7.152178416,28.73,1.434544097,1,0,2.500754591,2.9279,413.8540344,5.8254288,23.8358,40.7452,2.8033,-1.4867,61.3385,2.6835,606.6129,4.5836
93311,54,-95.390844,47.292433,1,1,1,1,0,1,0,NA,NA,12,2.4,5.29,22.23443712,64.28,1.164603641,1,0,2.125146213,2.9227,459.1975708,3.0583219,22.7973,40.7452,2.8033,-1.4867,61.3385,2.6835,606.6129,4.5836
93359,26,-91.290081,48.054658,0,1,0,0,0,1,1,NA,NA,NA,2.29,3.048,1.745721947,55.08,1.783589783,0,0,3.127412136,0,442.2229919,2.8923063,0,50.3816,8.0284,0.0173,2.5958,2.9159,689.373,3.4596
93443,64,-92.305464,39.076297,0,0,1,1,1,1,1,21,680,4.3,1.1,4.6,12.27707485,84.6,1.953504833,0,0,2.59915452,0,218.5005188,NA,5.0346,14.7993,8.4705,0.4558,56.0473,5.8151,1074.9712,12.5481
93620,16,-74.94301,41.59716,0,1,0,0,1,1,0,NA,NA,12.5,2,4.7,13.15301392,85.49,1.839262263,1,0,1.958268999,2.0854,381.8399963,2.5273372,22.2287,52.1144,22.7675,2.4692,16.4146,6.5568,1185.8311,10.4801
93745,37,-84.410834,42.065084,0,0,1,1,1,1,1,NA,NA,4,4.1148,NA,2.689911557,28.57,2.542899208,0,0,3.172949822,0,316.75,6.5795857,45.2453,65.8962,11.4044,2.7227,53.8006,7.3809,928.5402,9.0484
93806,39,-84.062202,42.350913,1,1,0,1,1,1,0,NA,NA,21,3.2004,9.1,10.91698312,41.5,1.588520377,1,0,2.029302637,4.9679,288.4718628,2.539399,21.7057,47.9466,8.3231,1.9534,29.3267,5.8887,833.5374,9.0081
93810,39,-83.50588,42.61924,0,1,0,0,1,1,0,10,473,NA,4.48,11.6,4.40390232,36.58,1.658428907,0,0,2.396495078,0.2569,285.2862854,3.2494586,50.9845,47.9466,8.3231,1.9534,29.3267,5.8887,833.5374,9.0081
93853,5,-74.641391,44.095062,0,1,0,1,1,1,0,NA,NA,NA,NA,25.3,2.808719818,74.14,2.235174252,0,1,3.310077409,5.7972,544.9799805,NA,0,51.6708,23.3406,3.1656,13.9882,6.282,1101.0326,6.1525
93854,5,-75.098088,43.684682,0,0,0,1,1,1,1,2.9,NA,1,NA,11,5.530471241,83.8,2.15855029,0,0,2.416980753,0.0449,525.9609985,NA,0,51.6708,23.3406,3.1656,13.9882,6.282,1101.0326,6.1525
